Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Fiji,FJI,10.8372667,13.17821189,12.31893646,12.85472964,12.95536828,12.08774851,14.34637199,15.58711209,16.50561175,24.58940163,22.37072252,25.31898273,24.78924765,22.54663726,19.89637306,21.41308,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Finland,FIN,23.19101513,22.62953113,21.9794609,19.59931403,19.25215236,18.99972101,19.73403919,19.8332322,19.56048122,19.40607008,19.98387183,19.35642584,18.71624576,18.95713492,18.94952908,19.89089712,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,France,FRA,7.27349642,7.33573949,7.13796912,7.37661902,7.24623199,7.36894667,7.43584458,7.43983108,7.78078702,7.63475076,7.51123773,7.50078283,7.34832278,7.06541604,6.91713063,6.79682698,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Gabon,GAB,49.93026937,50.53181873,52.03967178,48.44049771,48.35777805,49.27115857,47.31318224,46.08923551,47.74390572,45.53967019,25.50564765,27.73152806,28.00476267,28.59301996,28.1298087,25.90465861,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Gambia, The",GMB,35.3171623,31.05928523,33.48807132,25.36299726,20.30590717,20.77399895,20.86979632,20.90530434,20.93074795,21.13390519,20.98102494,21.10793921,21.03335971,20.25052992,19.64449037,20.30527518,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Georgia,GEO,77.4049217,76.62601626,77.16666667,79.26065188,79.4369645,79.58549223,77.33580019,75.61538462,66.54589372,68.90898813,72.72727273,75.57513461,73.43678686,69.0771961,66.00244002,57.32433505,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Germany,DEU,12.01603803,12.02252045,12.33538878,12.6698151,14.08349672,14.18250725,14.28547855,14.2228067,13.97134947,13.77978693,13.9062264,13.88282675,13.92036399,13.15915118,12.73796444,12.52842194,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Ghana,GHA,64.15895881,57.98717436,63.69520448,62.35955056,61.26073555,49.76602055,49.18823894,48.61423661,48.93379723,43.77695775,43.94334578,39.40642874,39.63344729,41.2570548,45.80475136,36.10522815,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Greece,GRC,..,..,..,..,..,..,..,..,39.37839011,29.31100954,28.12762366,30.91871703,30.50419682,34.00847945,36.81926426,35.46118798,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Grenada,GRD,62.30013837,58.85647546,54.73005412,54.3817527,49.39759036,47.44156665,46.33203569,51.03305226,52.30805556,51.4166816,52.19975175,52.44658426,55.23953244,56.96292865,57.56416516,57.04078958,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Guatemala,GTM,57.72452004,59.34399676,59.08839269,58.6596894,58.17487531,60.05085361,58.50442645,58.41685649,56.61002901,54.88983758,56.55207943,56.63318777,56.00679557,53.24137407,53.38586031,55.76571736,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Guinea,GIN,53.9664473,51.98448538,46.70439125,48.20156083,55.45512107,57.0801697,62.97765645,66.23991707,64.82426783,66.65291742,65.02901472,59.98566485,62.39929521,61.89991099,61.84040123,54.49489589,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Guinea-Bissau,GNB,38.43935353,41.7523682,48.77225359,41.75158482,37.68557003,41.96994061,43.65368987,40.24667239,42.24862983,43.86489955,46.15419907,42.58477839,51.48530801,52.71127878,38.45079762,37.1643746,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Guyana,GUY,17.53413621,17.32671447,15.72188406,21.32522697,21.16203,24.81762253,36.91484798,39.68376728,40.63202848,40.5382049,42.58865606,41.8216907,42.33763559,42.40384013,39.05808422,40.50667218,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Haiti,HTI,44.18329033,45.20530131,48.17780071,48.0561626,46.48625855,46.01601995,43.06276748,34.9060506,30.31016656,27.89606879,26.55784005,25.08585676,27.25260739,36.24164652,36.55029256,36.27246037,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Honduras,HND,46.01557819,52.68571429,52.20322057,49.2746114,51.16322009,50.84210526,52.28859581,51.71010668,54.49769191,47.58536034,49.07029104,52.69135418,51.17872519,50.72659927,50.08758026,49.1258134,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Hungary,HUN,27.32668224,28.81424059,27.51256777,26.35518681,25.83204088,25.76443468,25.01132259,26.26124071,26.34926152,26.234562,27.41596447,28.21636129,29.37170672,28.36043323,28.31414509,29.03743012,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Iceland,ISL,19.42706896,19.47368563,18.56656252,16.97752257,17.43836857,17.24506365,16.60773767,16.04090174,15.9600851,16.62217271,18.18674635,17.98787422,17.94422941,17.80008599,17.4774231,17.01649568,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,India,IND,71.70202585,74.1062076,73.37396252,73.42475258,72.48267027,73.14936496,72.25708001,70.81672554,69.1479439,66.75774912,65.18476658,62.22490067,63.00013711,69.07266671,67.01404431,65.06090648,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Indonesia,IDN,45.41938487,41.73176879,46.54467991,45.96895281,45.79564186,55.22811148,53.17420218,49.48069153,49.02505312,48.84362409,55.50569418,55.04247574,51.88383199,48.96567731,47.09167169,48.30220366,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Iran, Islamic Rep.",IRN,59.60016092,59.24902728,54.74597639,54.06885303,56.55964388,56.09494385,51.68798968,53.21485781,55.47851104,56.02760699,59.39722197,57.52153454,54.96147429,51.06695195,42.19447122,39.66044861,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Iraq,IRQ,..,..,..,54.64027827,29.05014006,30.24328792,33.54541678,30.57961353,21.52830529,22.39090656,26.10435086,25.1350949,61.73861134,58.48769923,62.02961458,76.46998127,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Ireland,IRL,12.11709007,10.647068,10.46707433,13.1482795,12.21867109,13.55300405,13.92956257,11.57123693,11.86308879,12.7005281,13.79563695,12.0673414,11.3754827,14.94921569,15.41033175,15.16445201,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Israel,ISR,29.48972581,30.33029188,27.84292316,28.62849405,28.72553562,30.2433764,25.41133455,26.59402585,25.3462936,25.39869236,23.73569283,23.66147741,23.3037014,22.74169889,22.78109392,24.36915455,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Italy,ITA,26.46448303,24.47650854,24.12543305,23.71894623,22.83264046,21.60582535,21.31744481,21.51615481,21.33932533,20.66364473,20.54892734,22.02690372,21.67975914,21.76292047,22.13684571,22.83268819,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Jamaica,JAM,28.99108862,37.56276901,26.3505777,32.03032075,27.50989408,32.1325898,27.83744935,32.54191801,32.42490998,30.59843308,30.43953979,31.29163557,26.93392746,25.47923514,26.80570706,23.70421981,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Japan,JPN,15.91636377,15.78570123,15.97850705,16.88677527,16.58894618,15.67343475,16.42206796,15.5150582,15.23826524,15.15913335,14.57035922,13.12178309,12.97234393,12.70128087,12.86968013,13.097521,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Jordan,JOR,39.10034602,38.47376789,39.48170732,42.03338392,40.68493151,40.07585335,39.18604651,36.04766634,31.94139194,22.71313006,21.85514612,20.90163934,21.58314351,22.13348545,20.89077413,25.14934289,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kazakhstan,KAZ,48.50782243,42.71583288,45.90627826,44.57605996,41.10291601,37.39332044,37.45955636,43.21327825,37.30777119,35.24415207,32.31524067,30.55605464,32.82138505,34.750254,36.97313621,38.80688014,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kenya,KEN,46.83418521,46.23480206,44.79523478,38.54032318,38.58103692,38.53988089,42.37294525,38.46338701,40.25250952,37.01029877,28.84175325,33.99031707,33.18994209,31.20607659,32.17721103,33.36644145,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kiribati,KIR,0.15057538,0.10123712,0.11124901,0.11526717,0.09672356,0.11826062,0.10293787,0.10139459,0.08034166,0.08754383,0.12264844,0.13441305,0.14409222,0.12113604,0.11781779,0.15479357,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Korea, Rep.",KOR,43.63845682,39.14489153,40.10615837,41.37161162,41.16563677,41.12205568,39.85970541,39.41033311,38.97688269,37.52995051,37.30200494,37.22532317,37.77839629,37.72298038,37.08986391,36.79297171,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kuwait,KWT,22.33676976,17.35751295,18.84057971,17.78741866,18.42650104,18.18181818,17.1686747,19.28057554,19.71279373,11.69491525,13.9254386,12.48876909,13.55661882,13.93891934,12.7027027,14.37861272,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kyrgyz Republic,KGZ,51.64644714,53.16455696,51.66136955,51.07936782,46.59613862,42.56970338,39.18014445,42.91151441,48.18551723,38.14044272,42.30591786,43.215614,43.11419086,46.41520572,49.97817626,48.23943647,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lao PDR,LAO,44.53695421,44.52636943,48.66614654,54.88504833,56.66307079,55.67327994,54.64128559,35.48636104,32.32071886,28.54688481,35.97139877,52.60241132,48.63186994,48.70332323,50.8794655,45.36532622,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Latvia,LVA,47.65924151,48.85068003,47.58176384,48.56236367,40.6312024,41.69098112,35.59821965,39.32092139,37.30623508,38.7826779,37.18561435,34.29672328,37.82345419,38.4714849,38.92347767,41.62371061,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lebanon,LBN,57.84635143,54.97260834,54.2703032,52.48448879,48.88165672,47.32339479,44.68946253,44.07956458,44.85952271,44.56974181,43.58500523,40.18660664,32.81135628,33.17770832,31.67438559,32.06959723,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lesotho,LSO,35.38863344,30.13100437,30.75313808,30.25796237,30.07052747,32.73529531,28.51364497,23.39251409,21.7701672,19.74992152,25.89623459,22.20844591,20.71371119,18.50869279,16.94090173,16.85380117,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Liberia,LBR,47.48524619,34.3702235,39.62427098,40.63610085,55.63218802,51.06602761,44.53713261,43.65307787,41.63666624,31.25578858,33.13479389,30.95695537,33.56397997,31.40802524,22.03027873,19.63532674,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Libya,LBY,51.29111138,45.52794376,33.08924166,33.75513268,34.21350838,35.34671653,34.63197854,33.44188711,32.27250124,31.12488418,30,36.66666667,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lithuania,LTU,26.957638,27.44860943,25.39851222,23.91930836,32.96812749,32.77027027,31.86344239,28.40909091,28.1614786,26.80261464,27.59162304,28.2127031,31.80734382,32.83651607,31.54169432,32.07236842,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Luxembourg,LUX,14.25079735,13.65919187,13.86358327,13.25801916,12.77400449,12.92543083,13.37391405,10.30823845,10.06231557,9.89556082,10.23321973,10.88064225,10.43546382,10.26874499,10.52666207,10.64453761,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Macedonia, FYR",MKD,96.72783735,96.36711487,44.22491674,42.88711166,41.61278202,39.69667477,35.3154651,35.55903741,30.27975673,32.98004434,36.5116695,35.58989216,37.12463816,36.75826169,36.38561179,35.5695926,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Madagascar,MDG,36.15172634,31.62536729,33.51691419,41.05770612,34.88819256,35.27056534,32.98554088,34.256478,36.02564141,36.36976883,36.17996551,29.53071584,32.40782309,30.69702627,24.08477666,21.66004629,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Malawi,MWI,11.99487527,13.90247415,14.4120029,12.07089722,9.69992712,9.0998176,8.92416613,11.71522535,10.37028127,11.23561074,10.92772299,8.96164317,10.24162601,6.70596331,8.18288838,10.98189605,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Malaysia,MYS,37.28265245,34.31621496,34.54160336,35.01050352,37.24884384,39.47264084,36.4598215,36.12950498,35.37259493,33.30543433,35.82672121,36.20880746,35.55623305,36.74169738,36.57793991,36.66821964,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Maldives,MDV,44.95511633,59.25235252,58.71599042,57.37510084,60.74986007,58.05168442,53.46416363,47.04835644,35.32279663,35.51558808,40.67900145,35.0410998,37.8915879,26.46259643,20.38000834,16.35462211,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mali,MLI,73.72202177,71.39275821,70.8959082,66.58955805,55.6673407,57.82721615,57.01928751,60.01125748,66.68155602,68.89097727,69.16359094,67.19145373,62.83857735,53.28399829,47.10419255,46.30749629,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Malta,MLT,26.61565291,29.8248004,28.71010878,28.80563852,28.17927931,28.82561522,29.59750863,31.0833499,32.97761209,32.45836861,33.03724175,33.15418739,32.11592018,30.31035517,36.35853644,37.10272711,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Marshall Islands,MHL,7.89388228,9.1994033,10.28875208,10.51015994,9.53679612,7.85322682,7.52691699,9.25928923,10.20184155,10.545852,11.37362848,11.5116591,11.06945254,10.38711726,11.33871932,9.95160199,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mauritania,MRT,81.03477316,80.16145712,72.45531223,70.75118248,73.05757417,68.77440744,69.93505096,67.00894207,62.4823298,64.32421042,64.25344379,59.71763821,56.47594008,50.8304117,48.19731749,48.23745512,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mauritius,MUS,44.00007136,43.81983155,44.87164971,45.32218518,43.42286549,49.58810726,52.91299748,55.80852161,61.84155185,58.37334203,52.31685915,53.07153312,51.613183,54.23169786,52.13117375,50.66702036,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mexico,MEX,52.22364196,53.42838709,54.35933187,55.66365102,53.69270003,54.58955383,53.76394649,52.4971532,48.59585656,47.35384003,45.66922569,42.72873353,42.60287297,41.30863369,41.50935203,41.37001868,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Micronesia, Fed. Sts.",FSM,4.81945491,4.83066286,5.4453819,4.91293743,5.02204968,4.93526735,5.05267173,4.46637551,4.13156583,3.74973753,3.27389359,3.07310107,2.96570242,2.7684897,2.5650129,2.46029048,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Moldova,MDA,49.08607354,53.05067432,48.49959018,48.30510985,38.16825802,42.76391484,46.45132212,45.10407426,48.2021237,45.57773745,40.43478261,44.79189851,42.21553781,42.5763561,38.34938818,46.18776557,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Monaco,MCO,7.01219512,6.93654653,6.81676843,5.88566618,5.75278808,5.82206488,6.09123767,6.85846766,6.41347801,5.51350974,5.38017109,5.71464666,5.56262643,5.77306169,5.92532209,6.06334339,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mongolia,MNG,18.96080276,22.15641253,22.30625646,23.16258208,24.88943597,28.79788851,27.33201379,24.32699211,23.36935636,24.45158208,28.95511322,33.41386165,32.99585039,37.92227462,38.14428103,39.29508349,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Montenegro,MNE,26.90955566,25.60913419,27.3450206,23.07391997,24.01152213,25.57294498,25.60233993,32.10710437,35.42287784,36.42580616,33.50593235,33.5364467,32.30146824,32.12902925,32.70833134,31.82014152,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Morocco,MAR,54.11756827,53.25341503,53.42298463,54.50411869,55.56611736,59.26001426,58.74881319,54.86221937,55.70158575,53.24212716,55.61273144,54.98462617,53.57524226,52.02786971,52.05004502,53.08407193,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mozambique,MOZ,17.36526027,13.5033609,17.20067359,12.65427818,12.84765019,9.41332483,9.50670264,9.70132938,10.36981767,9.3821142,8.26502705,9.2978171,8.22022486,8.71284215,6.88414532,6.84643656,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Myanmar,MMR,85.92344427,87.60152756,83.77747794,86.70719179,86.32451074,90.81006368,84.19917394,86.3285317,86.59692322,83.98928987,79.39713927,81.72931033,69.25659227,64.0665937,74.14389707,73.91067585,..,..
